ts,uid,id.orig_h,id.orig_p,id.resp_h,id.resp_p,proto,service,duration,orig_bytes,resp_bytes,conn_state,local_orig,local_resp,missed_bytes,history,orig_pkts,orig_ip_bytes,resp_pkts,resp_ip_bytes,tunnel_parents,label,detailed-label
1545481445.781355,ChZ6FB178A6LrEobEh,192.168.1.195,56074,185.244.25.235,6667,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,-,malicious,
1545466969.317851,Cl90334PfUK18HHIfc,192.168.1.195,65279,123.59.209.185,80,tcp,-,-,-,-,OTH,-,-,0,C,0,0,0,0,-,malicious,
1545466971.552568,Cfs7yB1Eru4vLEP0Re,192.168.1.195,65279,123.59.209.185,80,tcp,-,-,-,-,OTH,-,-,0,C,0,0,0,0,-,malicious,
1533084122.475149,CAwOXr3RmBxvm2z5K7,192.168.100.113,123,147.231.100.5,123,udp,-,0.001742,48,48,SF,-,-,0,Dd,1,76,1,76,-,benign,-
1533084954.174964,CHqA8I1YKokMjIFIw3,192.168.100.113,36036,128.185.250.50,50,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,-,malicious,
1533067832.467492,CgK3E135M2QhmgGXF1,192.168.100.113,123,31.31.74.35,123,udp,-,0.004730,48,48,SF,-,-,0,Dd,1,76,1,76,-,benign,-
1533122491.776126,Ctzz3G2z3PSAoH56hi,192.168.100.113,47092,178.128.185.250,50,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,-,malicious,
1545448381.457222,CIEXsY3K61A2b7ltH6,192.168.1.195,123,147.231.100.5,123,udp,-,0.001494,48,48,SF,-,-,0,Dd,1,76,1,76,-,benign,-
1533049926.429316,CVbLYC3wfkezRoQ2wi,192.168.100.113,43468,178.128.185.250,50,tcp,-,3.107001,0,0,S0,-,-,0,S,3,180,0,0,-,malicious,
1545477985.381234,Cpfsrz1FU01WydE6Bg,192.168.1.195,55716,185.244.25.235,6667,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,-,malicious,
1545466985.179782,CB4EsrhAOJSnrByf,192.168.1.195,65279,123.59.209.185,80,tcp,-,-,-,-,OTH,-,-,0,C,0,0,0,0,-,malicious,
1538597741.72396,Cw3fpd3KmYvHddjMHc,192.168.100.113,43609,192.168.100.1,53,udp,dns,0.027741,45,45,SF,-,-,0,Dd,1,73,1,73,-,benign,-
1538624153.707114,CLVLsn167AwI8forX7,192.168.100.113,52940,192.168.100.1,53,udp,dns,-,-,-,S0,-,-,0,D,1,67,0,0,-,benign,-
1538583553.659029,C4MNKA1WsDm3DVliac,192.168.100.113,123,81.2.254.32,123,udp,-,-,-,-,S0,-,-,0,D,1,76,0,0,-,benign,-
1545416578.458109,C5QT941CxjC5YEJCTg,192.168.1.195,37656,192.168.1.1,53,udp,dns,5.034639,78,103,SF,-,-,0,Dd,2,134,1,131,-,benign,-
1545466959.606904,CVVFs42AYzia3vL0i3,192.168.1.195,65279,123.59.209.185,80,tcp,-,-,-,-,OTH,-,-,0,C,0,0,0,0,-,malicious,
1545410618.473596,CuekGV3jCpUeysa27a,192.168.1.195,42973,192.168.1.1,53,udp,dns,-,-,-,S0,-,-,0,D,1,67,0,0,-,benign,-
1538602560.73054,C58e5u2YMXaF0mDPnc,192.168.100.113,54060,192.168.100.1,53,udp,dns,0.003998,45,45,SF,-,-,0,Dd,1,73,1,73,-,benign,-
1533043277.47406,CERfn9QrWIJS1HxWk,192.168.100.113,123,37.157.198.150,123,udp,-,0.004743,48,48,SF,-,-,0,Dd,1,76,1,76,-,benign,-
1538615269.66597,CpWOqt4f42muPfrOT4,192.168.100.113,123,81.2.254.32,123,udp,-,71.007250,384,384,SF,-,-,0,Dd,8,608,8,608,-,benign,-
1538624446.689695,C8RRhw18kdIJsAiwX6,192.168.100.113,123,89.221.214.130,123,udp,-,-,-,-,S0,-,-,0,D,1,76,0,0,-,benign,-
1545477830.262845,CCbKIb1BcArfkTsnai,192.168.1.195,55680,185.244.25.235,6667,tcp,-,3.118481,0,0,S0,-,-,0,S,3,180,0,0,-,malicious,
1545461517.457768,CXBgqG29Tn0vc9lPMe,192.168.1.195,123,195.21.137.209,123,udp,-,-,-,-,S0,-,-,0,D,1,76,0,0,-,benign,-
1545421435.464476,C8r7IS3AXpdUyeF3i3,192.168.1.195,123,195.113.144.201,123,udp,-,-,-,-,S0,-,-,0,D,1,76,0,0,-,benign,-
1545466959.060212,C4EAyp4p1KhmYVMAO4,192.168.1.195,65279,123.59.209.185,80,tcp,-,-,-,-,OTH,-,-,0,C,0,0,0,0,-,malicious,
1545466983.02951,ClGy3o22jKdnheXtYj,192.168.1.195,65279,123.59.209.185,80,tcp,-,-,-,-,OTH,-,-,0,C,0,0,0,0,-,malicious,
1545408503.059019,C03HoF4fQBHQCQqo7,192.168.1.195,50304,185.244.25.235,6667,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,-,malicious,
1545466963.009206,CqL4mMoPuyKKmCLW,192.168.1.195,65279,123.59.209.185,80,tcp,-,-,-,-,OTH,-,-,0,C,0,0,0,0,-,malicious,
1533078061.921009,CjQSI51YOhoaPzuYD5,192.168.100.113,35692,128.185.250.50,50,tcp,-,3.133202,0,0,S0,-,-,0,S,3,180,0,0,-,malicious,
1538612169.686289,CXcZk32KOPBHnhLkh7,192.168.100.113,53566,192.168.100.1,53,udp,dns,5.005149,78,0,S0,-,-,0,D,2,134,0,0,-,benign,-
1545466969.557714,CCzWhs1VbkpxIbsCM7,192.168.1.195,3584,123.59.209.185,80,tcp,-,-,-,-,OTH,-,-,0,C,0,0,0,0,-,malicious,
1533061745.535427,CCCdKRTsJhepsdzrh,192.168.100.113,34876,128.185.250.50,50,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,-,malicious,
1545412299.458292,CnZF1JXkT4ecfKth6,192.168.1.195,123,147.231.100.5,123,udp,-,0.001748,48,48,SF,-,-,0,Dd,1,76,1,76,-,benign,-
1545457284.392848,C92l5L3VBP6MA01US3,192.168.1.195,31459,50.50.50.53,53,tcp,-,-,-,-,S0,-,-,0,S,1,40,0,0,-,benign,-
1545472249.38167,CUgXwS339eUukP6Zn4,192.168.1.195,55090,185.244.25.235,6667,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,-,malicious,
1545476278.154522,C8bKHC4LMMp9b7yXyd,192.168.1.195,55400,185.244.25.235,6667,tcp,-,3.144724,0,0,S0,-,-,0,S,3,180,0,0,-,malicious,
1545419511.454121,Ck1mtw4rFDC0ijnSg2,192.168.1.195,123,147.231.100.5,123,udp,-,0.001483,48,48,SF,-,-,0,Dd,1,76,1,76,-,benign,-
1545466963.270556,CN3vbc1YFK3UY4cDPi,192.168.1.195,65279,123.59.209.185,80,tcp,-,-,-,-,OTH,-,-,0,C,0,0,0,0,-,malicious,
1545466986.550512,CHXQtp3I98XcwfPVxk,192.168.1.195,65279,123.59.209.185,80,tcp,-,-,-,-,OTH,-,-,0,C,0,0,0,0,-,malicious,
1533084046.975092,CLW1ksUYlWc9TBi4e,192.168.100.113,45172,178.128.185.250,50,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,-,malicious,
1545466979.457818,CYALe937CKwvvui0ql,192.168.1.195,65279,123.59.209.185,80,tcp,-,-,-,-,OTH,-,-,0,C,0,0,0,0,-,malicious,
1538653124.664105,Cw3Khz117QubRD0Lrg,192.168.100.113,123,37.187.104.44,123,udp,-,-,-,-,S0,-,-,0,D,1,76,0,0,-,benign,-
1545418694.456347,CUxbyiZirj2tRu322,192.168.1.195,123,77.78.107.252,123,udp,-,-,-,-,S0,-,-,0,D,1,76,0,0,-,benign,-
1545466963.009447,CBgymF2IVttEmyOUoh,192.168.1.195,65279,123.59.209.185,80,tcp,-,-,-,-,OTH,-,-,0,C,0,0,0,0,-,malicious,
1545416089.456038,CeKaif132V1mLZzxL7,192.168.1.195,123,147.231.100.5,123,udp,-,0.027469,48,48,SF,-,-,0,Dd,1,76,1,76,-,benign,-
1545425061.456521,CWmIwy2C5WGlGZN1Lh,192.168.1.195,123,147.231.100.5,123,udp,-,0.001746,48,48,SF,-,-,0,Dd,1,76,1,76,-,benign,-
1545488821.722931,CXHR62vjnE6NpSgZ5,192.168.1.195,56988,185.244.25.235,6667,tcp,-,3.098484,0,0,S0,-,-,0,S,3,180,0,0,-,malicious,
1533095711.474552,Ccqj133yMWEoaWuAol,192.168.100.113,123,147.231.100.5,123,udp,-,0.001744,48,48,SF,-,-,0,Dd,1,76,1,76,-,benign,-
1545466988.948885,CnUUTQJixjkav1cHb,192.168.1.195,65279,123.59.209.185,80,tcp,-,-,-,-,OTH,-,-,0,C,0,0,0,0,-,malicious,
1545473064.983402,Cb29KfPADDISXAWN9,192.168.1.195,55170,185.244.25.235,6667,tcp,-,3.118724,0,0,S0,-,-,0,S,3,180,0,0,-,malicious,
1545466975.138768,CcdbIJ2LOZhvbZtdpb,192.168.1.195,65279,123.59.209.185,80,tcp,-,-,-,-,OTH,-,-,0,C,0,0,0,0,-,malicious,
1545466964.27573,Cl0kE94zdEOF2pstek,192.168.1.195,65279,123.59.209.185,80,tcp,-,-,-,-,OTH,-,-,0,C,0,0,0,0,-,malicious,
1538597465.669045,CPDiuu4rpYSzTYlPrc,192.168.100.113,54274,192.168.100.1,53,udp,dns,0.000730,45,45,SF,-,-,0,Dd,1,73,1,73,-,benign,-
1533058179.533943,CQ7TU223pqzxSuCxo5,192.168.100.113,43880,178.128.185.250,50,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,-,malicious,
1545466967.895664,C0Q8nS1Ss3NLDyS8Ql,192.168.1.195,65279,123.59.209.185,80,tcp,-,-,-,-,OTH,-,-,0,C,0,0,0,0,-,malicious,
1545462937.387553,CFKYjQLlDOwZ2h0Bc,192.168.1.195,54228,185.244.25.235,6667,tcp,-,3.113735,0,0,S0,-,-,0,S,3,180,0,0,-,malicious,
1538632082.672476,CtiH5X2I3DQGTPMpI3,192.168.100.113,123,213.199.225.40,123,udp,-,-,-,-,S0,-,-,0,D,1,76,0,0,-,benign,-
1538579006.660297,CeM4TtmZBtyfphVs2,192.168.100.113,123,81.2.254.224,123,udp,-,-,-,-,S0,-,-,0,D,1,76,0,0,-,benign,-
1545466963.009447,CBgymF2IVttEmyOUoh,192.168.1.195,65279,123.59.209.185,80,tcp,-,-,-,-,OTH,-,-,0,C,0,0,0,0,-,malicious,
1533072823.474857,CKE5j24X3V37aLZXjf,192.168.100.113,123,147.251.48.140,123,udp,-,0.004992,48,48,SF,-,-,0,Dd,1,76,1,76,-,benign,-
1545466970.634092,CDtAiuSH4wXxCXlD4,192.168.1.195,65279,123.59.209.185,80,tcp,-,-,-,-,OTH,-,-,0,C,0,0,0,0,-,malicious,
1545466984.315037,C7qWzr39qyZisEjUI4,192.168.1.195,65279,123.59.209.185,80,tcp,-,-,-,-,OTH,-,-,0,C,0,0,0,0,-,malicious,
1545466966.637137,C84XNrQoZw8hpLyP1,192.168.1.195,65279,123.59.209.185,80,tcp,-,-,-,-,OTH,-,-,0,C,0,0,0,0,-,malicious,
1545466970.518419,CI4cyf1fvhFMwet3Gg,192.168.1.195,65279,123.59.209.185,80,tcp,-,-,-,-,OTH,-,-,0,C,0,0,0,0,-,malicious,
1545466962.042767,CHp6iD2b1omvccPCq6,192.168.1.195,65279,123.59.209.185,80,tcp,-,-,-,-,OTH,-,-,0,C,0,0,0,0,-,malicious,
1545435276.454585,CRePXFMpXF6UeXXzc,192.168.1.195,123,147.231.100.5,123,udp,-,0.001498,48,48,SF,-,-,0,Dd,1,76,1,76,-,benign,-
1545411844.458502,CcHzWwolB5mXU5OIc,192.168.1.195,123,147.231.100.5,123,udp,-,0.001496,48,48,SF,-,-,0,Dd,1,76,1,76,-,benign,-
1545484909.534397,C6ARQz4BXYLj0136dd,192.168.1.195,56492,185.244.25.235,6667,tcp,irc,33.066953,62,269,S3,-,-,0,ShAdDaf,8,494,6,589,-,malicious,
1545472942.427712,CURTLAU7HL2w2zRgj,192.168.1.195,55150,185.244.25.235,6667,tcp,irc,39.246894,62,269,S3,-,-,0,ShAdDaf,9,562,8,693,-,malicious,
1533062483.47666,C4T8HU1aYnFH2ryaPe,192.168.100.113,123,81.2.254.224,123,udp,-,0.005496,48,48,SF,-,-,0,Dd,1,76,1,76,-,benign,-
1545418787.455911,CcAj6z4OhOH1F0WWd7,192.168.1.195,123,147.231.100.5,123,udp,-,0.001495,48,48,SF,-,-,0,Dd,1,76,1,76,-,benign,-
1538598457.817701,Cwz9ZKeJu4qEDjbxa,192.168.100.113,46725,192.168.100.1,53,udp,dns,0.034230,45,45,SF,-,-,0,Dd,1,73,1,73,-,benign,-
1545449845.459898,CnL7Ll1yoSTZsC5ycc,192.168.1.195,123,82.113.53.40,123,udp,-,-,-,-,S0,-,-,0,D,1,76,0,0,-,benign,-
1538633579.697407,Cm6C93pxuYpK0wIg8,192.168.100.113,58874,192.168.100.1,53,udp,dns,0.000500,45,45,SF,-,-,0,Dd,1,73,1,73,-,benign,-
1545439528.535827,CtU2qj2Pa5iQhftNH4,192.168.1.195,123,77.78.107.252,123,udp,-,10.091743,288,288,SF,-,-,0,Dd,6,456,6,456,-,benign,-
1533064744.471352,CssUGz4np5MPzmIPHl,192.168.100.113,123,147.231.100.5,123,udp,-,0.001740,48,48,SF,-,-,0,Dd,1,76,1,76,-,benign,-
1545432636.458311,CawOH340BouNvJ4492,192.168.1.195,123,195.113.144.201,123,udp,-,-,-,-,S0,-,-,0,D,1,76,0,0,-,benign,-
1545475825.878637,C7pOPy4JtK1MEu7s9c,192.168.1.195,53180,71.61.66.148,80,tcp,-,-,-,-,S0,-,-,0,S,1,40,0,0,-,malicious,
1538601884.662466,C3yQls1x6Y1E5mPmWb,192.168.100.113,56491,192.168.100.1,53,udp,dns,5.005143,78,0,S0,-,-,0,D,2,134,0,0,-,benign,-
1545466988.896666,Ce1FoJ2BqsgXlwGped,192.168.1.195,65279,123.59.209.185,80,tcp,-,-,-,-,OTH,-,-,0,C,0,0,0,0,-,malicious,
1538634781.685141,CnoSxaYtWG4nS9jle,192.168.100.113,123,37.187.104.44,123,udp,-,-,-,-,S0,-,-,0,D,1,76,0,0,-,benign,-
1538574967.660973,CI5LkR1KumF5biRw8j,192.168.100.113,123,37.157.194.44,123,udp,-,0.024502,48,48,SF,-,-,0,Dd,1,76,1,76,-,benign,-
1545438560.458434,Cr9nZX18skT9gbtHz9,192.168.1.195,123,147.231.100.5,123,udp,-,0.001496,48,48,SF,-,-,0,Dd,1,76,1,76,-,benign,-
1545433700.455458,CYLNY04aMtZK36ZEAl,192.168.1.195,123,89.221.210.188,123,udp,-,-,-,-,S0,-,-,0,D,1,76,0,0,-,benign,-
1545462907.378156,Czuez13Bnb8rZ809bg,192.168.1.195,54222,185.244.25.235,6667,tcp,-,3.122995,0,0,S0,-,-,0,S,3,180,0,0,-,malicious,
1538634023.680538,CFEZBt4cb6052c2CW9,192.168.100.113,52353,192.168.100.1,53,udp,dns,0.000488,45,45,SF,-,-,0,Dd,1,73,1,73,-,benign,-
1545409341.058647,CHrYYU1BIS7In32Mx4,192.168.1.195,50486,185.244.25.235,6667,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,-,malicious,
1545477837.461243,CoWTiH77FDMHQoSfj,192.168.1.195,55680,185.244.25.235,6667,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,-,malicious,
1533086528.895056,CEKB4y3s0IHYwWT24a,192.168.100.113,45296,178.128.185.250,50,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,-,malicious,
1533081051.47196,Cobeno34hWr1Qs2MWd,192.168.100.113,123,37.157.198.150,123,udp,-,0.004992,48,48,SF,-,-,0,Dd,1,76,1,76,-,benign,-
1545406098.146339,C1Pxbb19DAPpv0VGie,192.168.1.195,49498,185.244.25.235,6667,tcp,-,3.155706,0,0,S0,-,-,0,S,3,180,0,0,-,malicious,
1538575770.662165,CPDFYC2OsouDt90uof,192.168.100.113,123,37.157.194.44,123,udp,-,0.008232,48,48,SF,-,-,0,Dd,1,76,1,76,-,benign,-
1545457109.701542,Cvjg172itJHrOEnZl3,192.168.1.195,53438,185.244.25.235,6667,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,-,malicious,
1533052050.093387,CZ0Hk218U1oyYEjxee,192.168.100.113,34392,128.185.250.50,50,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,-,malicious,
1545418373.46082,CqmkPM3lGLf1DpgpM8,192.168.1.195,53130,185.244.25.235,6667,tcp,irc,0.929958,75,243,S3,-,-,0,ShAdDaf,7,447,6,563,-,malicious,
1538601097.661466,CMy7KF7rCWTD1Vlzl,192.168.100.113,42259,192.168.100.1,53,udp,dns,5.005149,78,0,S0,-,-,0,D,2,134,0,0,-,benign,-
1538640919.659074,C8znJC4GL1dYZ3aeqg,192.168.100.113,123,89.221.212.46,123,udp,-,0.006748,48,48,SF,-,-,0,Dd,1,76,1,76,-,benign,-
1545466961.857367,CIeC4JLthY2bt5yZ9,192.168.1.195,65279,123.59.209.185,80,tcp,-,-,-,-,OTH,-,-,0,C,0,0,0,0,-,malicious,
1533061170.474973,Cr0AOs1koHoK2FaJU1,192.168.100.113,123,81.2.254.224,123,udp,-,0.005745,48,48,SF,-,-,0,Dd,1,76,1,76,-,benign,-
1533103249.47497,CPVX0a3DPZVY2tTd22,192.168.100.113,123,147.231.100.5,123,udp,-,0.001748,48,48,SF,-,-,0,Dd,1,76,1,76,-,benign,-
1545486680.019666,CswQeF37A0dM5Zzpj6,192.168.1.195,56736,185.244.25.235,6667,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,-,malicious,
1538605726.663912,Cls3sP2fpixMk6CdS8,192.168.100.113,123,37.187.104.44,123,udp,-,-,-,-,S0,-,-,0,D,1,76,0,0,-,benign,-
1538601809.672895,CqjsyreTk3ps3f0uc,192.168.100.113,51331,192.168.100.1,53,udp,dns,0.000732,45,45,SF,-,-,0,Dd,1,73,1,73,-,benign,-
1545466983.125205,CVjfZo2s38Cv6pwfF3,192.168.1.195,65279,123.59.209.185,80,tcp,-,-,-,-,OTH,-,-,0,C,0,0,0,0,-,malicious,
1545440271.45754,CKUCAKZHE6xgZX6kj,192.168.1.195,123,147.231.100.5,123,udp,-,0.001747,48,48,SF,-,-,0,Dd,1,76,1,76,-,benign,-
1545412598.458213,CvUMMP1zTCnsqxch52,192.168.1.195,123,77.78.107.252,123,udp,-,-,-,-,S0,-,-,0,D,1,76,0,0,-,benign,-
1545466962.915751,CUZDD31K6pQHRT65Sj,192.168.1.195,65279,123.59.209.185,80,tcp,-,-,-,-,OTH,-,-,0,C,0,0,0,0,-,malicious,
1545466964.27099,CE9KDS3oySnaK2ace4,192.168.1.195,65279,123.59.209.185,80,tcp,-,-,-,-,OTH,-,-,0,C,0,0,0,0,-,malicious,
1545406960.457311,COa8Lb2kUfwAEHxAr4,192.168.1.195,123,81.2.248.189,123,udp,-,-,-,-,S0,-,-,0,D,1,76,0,0,-,benign,-
1545414910.456848,CcgXVF3keETohdW0L2,192.168.1.195,123,147.231.100.5,123,udp,-,0.001746,48,48,SF,-,-,0,Dd,1,76,1,76,-,benign,-
1545466968.224218,C9Ryo73hsfdFTA43P6,192.168.1.195,65279,123.59.209.185,80,tcp,-,-,-,-,OTH,-,-,0,C,0,0,0,0,-,malicious,
1545466962.795335,CtthxH3z6I8rWfMrNl,192.168.1.195,65279,123.59.209.185,80,tcp,-,-,-,-,OTH,-,-,0,C,0,0,0,0,-,malicious,
1545466983.117217,CqX3bS1rRIJGlNfzOg,192.168.1.195,65279,123.59.209.185,80,tcp,-,-,-,-,OTH,-,-,0,C,0,0,0,0,-,malicious,
1545408623.947097,Cyj0Hu317vsbtN4ZN6,192.168.1.195,50330,185.244.25.235,6667,tcp,-,3.111712,0,0,S0,-,-,0,S,3,180,0,0,-,malicious,
1533077464.474441,CjSYgD1nRcRtFAG7a9,192.168.100.113,123,147.231.100.5,123,udp,-,0.001998,48,48,SF,-,-,0,Dd,1,76,1,76,-,benign,-
1545415433.456585,CR1QWb2RGxZ8d6KdR,192.168.1.195,123,147.231.100.5,123,udp,-,0.039493,48,48,SF,-,-,0,Dd,1,76,1,76,-,benign,-
1533092872.729201,Cn8gDr2VagNAsMlypg,192.168.100.113,36432,128.185.250.50,50,tcp,-,3.125967,0,0,S0,-,-,0,S,3,180,0,0,-,malicious,
1545466959.366288,C3ZROC4yCWgZ711uZc,192.168.1.195,65279,123.59.209.185,80,tcp,-,-,-,-,OTH,-,-,0,C,0,0,0,0,-,malicious,
1545436926.455592,CJTpbLFyXTQhKsnh7,192.168.1.195,123,147.231.100.5,123,udp,-,0.015490,48,48,SF,-,-,0,Dd,1,76,1,76,-,benign,-
1545412654.261129,CbZTyW3blL0r0XM0R5,192.168.1.195,51324,185.244.25.235,6667,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,-,malicious,
1545466970.398236,CKIfsumkoOkOUvezg,192.168.1.195,65279,123.59.209.185,80,tcp,-,-,-,-,OTH,-,-,0,C,0,0,0,0,-,malicious,
1538598232.658442,CHhnHL1tWL5R5wQGn7,192.168.100.113,40762,192.168.100.1,53,udp,dns,5.005155,78,0,S0,-,-,0,D,2,134,0,0,-,benign,-
1545416689.463805,CZod8V3M23RsvTuvI7,192.168.1.195,37873,192.168.1.1,53,udp,dns,-,-,-,S0,-,-,0,D,1,67,0,0,-,benign,-
1545404648.459439,ChTUNZ3la39XB3Kkfc,192.168.1.195,123,147.231.100.5,123,udp,-,0.001484,48,48,SF,-,-,0,Dd,1,76,1,76,-,benign,-
1545404003.141467,Czqan31ONpzR93YMp4,192.168.1.195,41050,185.244.25.235,80,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,-,benign,-
1545466969.298604,CHPUKsgXD0wKawKAe,192.168.1.195,65279,123.59.209.185,80,tcp,-,-,-,-,OTH,-,-,0,C,0,0,0,0,-,malicious,
1545466979.046036,CA8zm82ghoEKz7Q1pk,192.168.1.195,65279,123.59.209.185,80,tcp,-,-,-,-,OTH,-,-,0,C,0,0,0,0,-,malicious,
1545466974.429435,CS5s9B4nY2OcArEl1l,192.168.1.195,65279,123.59.209.185,80,tcp,-,-,-,-,OTH,-,-,0,C,0,0,0,0,-,malicious,
1545466964.311468,CU1wEh3CeezuAs6ntc,192.168.1.195,65279,123.59.209.185,80,tcp,-,-,-,-,OTH,-,-,0,C,0,0,0,0,-,malicious,
1538613148.676476,CNDMV44AEageEDnoQ2,192.168.100.113,52318,192.168.100.1,53,udp,dns,0.016485,45,45,SF,-,-,0,Dd,1,73,1,73,-,benign,-
1545479806.294067,CAMUs31PCKRRWBC6md,192.168.1.195,55936,185.244.25.235,6667,tcp,-,3.088230,0,0,S0,-,-,0,S,3,180,0,0,-,malicious,
1545429146.526352,CrUjhS3wk2pd3dD5Mh,192.168.1.195,123,82.113.53.40,123,udp,-,9.931325,288,288,SF,-,-,0,Dd,6,456,6,456,-,benign,-
1533096631.474863,ClssxT3SKnW8BJIa01,192.168.100.113,123,37.157.198.150,123,udp,-,0.004746,48,48,SF,-,-,0,Dd,1,76,1,76,-,benign,-
1545414717.457075,CGc2oy2EzMf49jNJii,192.168.1.195,123,147.231.100.5,123,udp,-,0.023210,48,48,SF,-,-,0,Dd,1,76,1,76,-,benign,-
1545415664.528489,C4Imd84ZBla6JNveUa,192.168.1.195,123,81.2.248.189,123,udp,-,-,-,-,S0,-,-,0,D,1,76,0,0,-,benign,-
1538601369.673249,CbEymaUWYxfHHWTh9,192.168.100.113,60828,192.168.100.1,53,udp,dns,0.000500,45,45,SF,-,-,0,Dd,1,73,1,73,-,benign,-
1545410757.491228,Cpce8q1qH7plJQuVpk,192.168.1.195,50852,185.244.25.235,6667,tcp,-,3.089224,0,0,S0,-,-,0,S,3,180,0,0,-,malicious,
1545407233.223085,CDTjRX3lRR8aJr4J84,192.168.1.195,49874,185.244.25.235,6667,tcp,-,3.116726,0,0,S0,-,-,0,S,3,180,0,0,-,malicious,
1533061724.47537,CfOH4y3QtT7bIP6Jq6,192.168.100.113,123,31.31.74.35,123,udp,-,0.004744,48,48,SF,-,-,0,Dd,1,76,1,76,-,benign,-
1545404767.64878,CLPD4i3fR8sJnYXtM9,192.168.1.195,49106,185.244.25.235,6667,tcp,-,3.093494,0,0,S0,-,-,0,S,3,180,0,0,-,malicious,
1538612617.665803,CitGto25kN3eWezs6h,192.168.100.113,57913,192.168.100.1,53,udp,dns,5.005142,78,0,S0,-,-,0,D,2,134,0,0,-,benign,-
1533063240.47703,CfHslt4hkUjZYsuxfl,192.168.100.113,123,37.157.198.150,123,udp,-,0.005245,48,48,SF,-,-,0,Dd,1,76,1,76,-,benign,-
1545450945.455797,C24eMx3RZACOH4Rv8,192.168.1.195,123,147.231.100.5,123,udp,-,0.001745,48,48,SF,-,-,0,Dd,1,76,1,76,-,benign,-
1545466962.846798,CBiV1I1pGOLuEOb8Gb,192.168.1.195,65279,123.59.209.185,80,tcp,-,-,-,-,OTH,-,-,0,C,0,0,0,0,-,malicious,
1545452645.459079,CPCpIv1RnUpkD1kOW7,192.168.1.195,123,147.231.100.5,123,udp,-,-,-,-,S0,-,-,0,D,1,76,0,0,-,benign,-
1545412025.141244,CeXZZw4NMJVOZLjCl7,192.168.1.195,51148,185.244.25.235,6667,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,-,malicious,
1545417265.494327,CJShkm4VU68cSob7x4,192.168.1.195,52794,185.244.25.235,6667,tcp,-,3.090485,0,0,S0,-,-,0,S,3,180,0,0,-,malicious,
1533076538.47513,CNPtsb1LQcAOUhxLc,192.168.100.113,123,147.231.100.5,123,udp,-,0.001996,48,48,SF,-,-,0,Dd,1,76,1,76,-,benign,-
1545466970.603609,CEofGG30XZ49e1RhCg,192.168.1.195,65279,123.59.209.185,80,tcp,-,-,-,-,OTH,-,-,0,C,0,0,0,0,-,malicious,
1545418588.456598,CPz4Hw1TmR3KJtJN21,192.168.1.195,123,147.231.100.5,123,udp,-,0.185136,48,48,SF,-,-,0,Dd,1,76,1,76,-,benign,-
1538625576.691526,CVK3xA4O4Yxu45k2cb,192.168.100.113,123,89.221.212.46,123,udp,-,-,-,-,S0,-,-,0,D,1,76,0,0,-,benign,-
1538601698.752012,CMKiqO2S1nweavPTR8,192.168.100.113,32884,192.168.100.1,53,udp,dns,0.000488,45,45,SF,-,-,0,Dd,1,73,1,73,-,benign,-
1545466985.07461,CZw3774wafr5EtI3Na,192.168.1.195,65279,123.59.209.185,80,tcp,-,-,-,-,OTH,-,-,0,C,0,0,0,0,-,malicious,
1533058137.47405,CLr6riOaI6jPI5aw1,192.168.100.113,123,147.231.100.5,123,udp,-,0.001732,48,48,SF,-,-,0,Dd,1,76,1,76,-,benign,-
1538587874.663744,C9WgX64SKOeCPIuqD2,192.168.100.113,123,213.199.225.40,123,udp,-,0.038727,48,48,SF,-,-,0,Dd,1,76,1,76,-,benign,-
1545466970.195614,CfyNE44O9rOrRwydz1,192.168.1.195,65279,123.59.209.185,80,tcp,-,-,-,-,OTH,-,-,0,C,0,0,0,0,-,malicious,
1545466981.786727,CuJFP7J6sqTJsCOA2,192.168.1.195,65279,123.59.209.185,80,tcp,-,-,-,-,OTH,-,-,0,C,0,0,0,0,-,malicious,
1538598984.669922,CY8Jet1odzkzJKkagg,192.168.100.113,45373,192.168.100.1,53,udp,dns,0.000750,45,45,SF,-,-,0,Dd,1,73,1,73,-,benign,-
1545466960.682534,CrAr6k1tuAyN0ugxea,192.168.1.195,65279,123.59.209.185,80,tcp,-,-,-,-,OTH,-,-,0,C,0,0,0,0,-,malicious,
