ts,uid,id.orig_h,id.orig_p,id.resp_h,id.resp_p,proto,service,duration,orig_bytes,resp_bytes,conn_state,local_orig,local_resp,missed_bytes,history,orig_pkts,orig_ip_bytes,resp_pkts,resp_ip_bytes,tunnel_parents,label,detailed-label
1533076105.424699,CtbYIo30X1bx4Ulddg,192.168.100.113,44776,178.128.185.250,50,tcp,-,3.151447,0,0,S0,-,-,0,S,3,180,0,0,-,malicious,
1533058179.533943,CQ7TU223pqzxSuCxo5,192.168.100.113,43880,178.128.185.250,50,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,-,malicious,
1545436562.455057,Cs1aYd2scDTKLtZXI1,192.168.1.195,123,82.113.53.40,123,udp,-,-,-,-,S0,-,-,0,D,1,76,0,0,-,benign,-
1545466963.218336,ClWFEn4sM2XSBN3Ywb,192.168.1.195,65279,123.59.209.185,80,tcp,-,-,-,-,OTH,-,-,0,C,0,0,0,0,-,malicious,
1533107123.474495,ClIXPM3xuojPQ4Zop8,192.168.100.113,123,31.31.74.35,123,udp,-,0.004730,48,48,SF,-,-,0,Dd,1,76,1,76,-,benign,-
1545467071.313579,C0DYR7199MTLs8whz8,192.168.1.195,54602,185.244.25.235,6667,tcp,-,3.107484,0,0,S0,-,-,0,S,3,180,0,0,-,malicious,
1533072146.475234,CnV2Ab4182DVUQLKk1,192.168.100.113,123,147.231.100.5,123,udp,-,0.001747,48,48,SF,-,-,0,Dd,1,76,1,76,-,benign,-
1533070180.476662,Ckouzc39c4QVItWUAe,192.168.100.113,123,147.231.100.5,123,udp,-,0.001748,48,48,SF,-,-,0,Dd,1,76,1,76,-,benign,-
1545413932.458074,CEotCb1IeK8PQIksVd,192.168.1.195,123,147.231.100.5,123,udp,-,0.001997,48,48,SF,-,-,0,Dd,1,76,1,76,-,benign,-
1533119584.654358,CCzXn424Fm8Ay5aBVe,192.168.100.113,46948,178.128.185.250,50,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,-,malicious,
1545466969.27037,CZDDKn4qIpdntu283k,192.168.1.195,65279,123.59.209.185,80,tcp,-,-,-,-,OTH,-,-,0,C,0,0,0,0,-,malicious,
1545466977.944678,CxjU6h2x0DdQg332Y8,192.168.1.195,65279,123.59.209.185,80,tcp,-,-,-,-,OTH,-,-,0,C,0,0,0,0,-,malicious,
1545467211.454783,Ck0bcvZmLFE9Wqv3i,192.168.1.195,123,195.113.144.201,123,udp,-,-,-,-,S0,-,-,0,D,1,76,0,0,-,benign,-
1533080616.471989,CMZtwtdDUbuD99hA5,192.168.100.113,123,81.2.254.224,123,udp,-,0.005487,48,48,SF,-,-,0,Dd,1,76,1,76,-,benign,-
1545413050.769453,C62gQ33nCMXt5zN1X9,192.168.1.195,51436,185.244.25.235,6667,tcp,-,3.091499,0,0,S0,-,-,0,S,3,180,0,0,-,malicious,
1533106052.474521,CpeA0T2aDPgljR7S6b,192.168.100.113,123,81.2.254.224,123,udp,-,0.005495,48,48,SF,-,-,0,Dd,1,76,1,76,-,benign,-
1545466967.858439,CYgs1h4BoWrBnwY9Mg,192.168.1.195,65279,123.59.209.185,80,tcp,-,-,-,-,OTH,-,-,0,C,0,0,0,0,-,malicious,
1545466966.606643,CXpAeC27oyGRjNmPx4,192.168.1.195,65279,123.59.209.185,80,tcp,-,-,-,-,OTH,-,-,0,C,0,0,0,0,-,malicious,
1545488689.458619,CBp6kVu0TvcLxxyw,192.168.1.195,123,77.78.107.252,123,udp,-,-,-,-,S0,-,-,0,D,1,76,0,0,-,benign,-
1533101061.475548,CHiCM71nUHfXfEYWZi,192.168.100.113,123,81.2.254.224,123,udp,-,0.005744,48,48,SF,-,-,0,Dd,1,76,1,76,-,benign,-
1545466975.67297,CZhGM619ryANZFjjg,192.168.1.195,65279,123.59.209.185,80,tcp,-,-,-,-,OTH,-,-,0,C,0,0,0,0,-,malicious,
1545466967.887661,C8mhM52kEgffV4zo3c,192.168.1.195,65279,123.59.209.185,80,tcp,-,-,-,-,OTH,-,-,0,C,0,0,0,0,-,malicious,
1533080532.471749,Cy7mlc6Dg1ncibUl6,192.168.100.113,123,147.231.100.5,123,udp,-,0.001746,48,48,SF,-,-,0,Dd,1,76,1,76,-,benign,-
1545466982.775155,CL6iPd4lWrYzFECPWe,192.168.1.195,65279,123.59.209.185,80,tcp,-,-,-,-,OTH,-,-,0,C,0,0,0,0,-,malicious,
1545466973.966687,CaQoLJ1XVxCpkFEPOi,192.168.1.195,65279,123.59.209.185,80,tcp,-,-,-,-,OTH,-,-,0,C,0,0,0,0,-,malicious,
1533056638.331756,CBli1JQGaBDoPvir9,192.168.100.113,34620,128.185.250.50,50,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,-,malicious,
1545466981.378703,C4AOvQBWkuARyCLsj,192.168.1.195,65279,123.59.209.185,80,tcp,-,-,-,-,OTH,-,-,0,C,0,0,0,0,-,malicious,
1545411200.756943,CbN9C73gR879jbWGp2,192.168.1.195,50954,185.244.25.235,6667,tcp,-,3.104229,0,0,S0,-,-,0,S,3,180,0,0,-,malicious,
1545466976.379317,CuHqbW3PpTQX5iubHi,192.168.1.195,65279,123.59.209.185,80,tcp,-,-,-,-,OTH,-,-,0,C,0,0,0,0,-,malicious,
1545466984.101896,CzxlJK3NnLeGycnQfl,192.168.1.195,65279,123.59.209.185,80,tcp,-,-,-,-,OTH,-,-,0,C,0,0,0,0,-,malicious,
1545466985.076104,CqnkIn4vyLcY3uUAPe,192.168.1.195,65279,123.59.209.185,80,tcp,-,-,-,-,OTH,-,-,0,C,0,0,0,0,-,malicious,
1533054920.471867,CRTjtj2H2ZDNK3sQC6,192.168.100.113,123,147.231.100.5,123,udp,-,0.001748,48,48,SF,-,-,0,Dd,1,76,1,76,-,benign,-
1545466961.860105,CsT73u2Sj3rr1vadZ2,192.168.1.195,65279,123.59.209.185,80,tcp,-,-,-,-,OTH,-,-,0,C,0,0,0,0,-,malicious,
1545409624.527983,Ch4W4h3m6f5kS6qTq9,192.168.1.195,123,81.2.254.224,123,udp,-,-,-,-,S0,-,-,0,D,1,76,0,0,-,benign,-
1545466961.521561,Cokz0A4OVZMmvmXvb6,192.168.1.195,65279,123.59.209.185,80,tcp,-,-,-,-,OTH,-,-,0,C,0,0,0,0,-,malicious,
1533077132.474624,Cp8YrhPZJDpJBIWB3,192.168.100.113,123,147.231.100.5,123,udp,-,0.001989,48,48,SF,-,-,0,Dd,1,76,1,76,-,benign,-
1533088281.474781,CnQ4m12NgeQ8zuhAc9,192.168.100.113,123,31.31.74.35,123,udp,-,0.004730,48,48,SF,-,-,0,Dd,1,76,1,76,-,benign,-
1545459272.900091,C0iRyf4B5MGZUe8Uxk,192.168.1.195,53714,185.244.25.235,6667,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,-,malicious,
1545466975.695456,CffOgKuGV1FbJl9cg,192.168.1.195,65279,123.59.209.185,80,tcp,-,-,-,-,OTH,-,-,0,C,0,0,0,0,-,malicious,
1545466960.506635,CFs3Dp3vbXg9uoEedi,192.168.1.195,65279,123.59.209.185,80,tcp,-,-,-,-,OTH,-,-,0,C,0,0,0,0,-,malicious,
1545485366.215938,CRoaPY2i84Lh96XjOd,192.168.1.195,56564,185.244.25.235,6667,tcp,-,3.086004,0,0,S0,-,-,0,S,3,180,0,0,-,malicious,
1545466966.928958,Cqz7e8zmc2JddpEfh,192.168.1.195,65279,123.59.209.185,80,tcp,-,-,-,-,OTH,-,-,0,C,0,0,0,0,-,malicious,
1533127676.474802,CmSIPr2aebSF0pkGXi,192.168.100.113,123,147.231.100.5,123,udp,-,0.001746,48,48,SF,-,-,0,Dd,1,76,1,76,-,benign,-
1545436463.455019,CXDp2c4fORqE79Jhoi,192.168.1.195,123,147.231.100.5,123,udp,-,0.001482,48,48,SF,-,-,0,Dd,1,76,1,76,-,benign,-
1545441838.458794,Cl70MzxqAT60lyIw8,192.168.1.195,123,147.231.100.5,123,udp,-,0.001746,48,48,SF,-,-,0,Dd,1,76,1,76,-,benign,-
1533122875.136298,C6czh110FqETGDn2Qd,192.168.100.113,47112,178.128.185.250,50,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,-,malicious,
1533047880.474037,CRekIO3r192oTpfyS6,192.168.100.113,123,80.79.25.111,123,udp,-,0.002249,48,48,SF,-,-,0,Dd,1,76,1,76,-,benign,-
1533096104.474524,CyZb0x1iihPGN5a6p1,192.168.100.113,123,147.231.100.5,123,udp,-,0.001731,48,48,SF,-,-,0,Dd,1,76,1,76,-,benign,-
1533061942.255831,CYUHp54Id2fY0Y4sQ,192.168.100.113,44068,178.128.185.250,50,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,-,malicious,
1545422644.456264,C12NlL2uXnz9374gl8,192.168.1.195,123,147.231.100.5,123,udp,-,0.005496,48,48,SF,-,-,0,Dd,1,76,1,76,-,benign,-
1545428139.454172,CBFuZI34xdoAMDPibb,192.168.1.195,123,147.231.100.5,123,udp,-,0.081944,48,48,SF,-,-,0,Dd,1,76,1,76,-,benign,-
1533126584.734563,CfCaBD3sNubpnjYmQ6,192.168.100.113,38116,128.185.250.50,50,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,-,malicious,
1545414604.424355,CEnodm3N9E8X9LuHgb,192.168.1.195,51844,185.244.25.235,6667,tcp,irc,1.105621,75,243,S3,-,-,0,ShAdDaf,7,447,6,563,-,malicious,
1533053854.471688,CMnh4UaEGp3w3l4Bf,192.168.100.113,123,147.251.48.140,123,udp,-,0.004986,48,48,SF,-,-,0,Dd,1,76,1,76,-,benign,-
1545430293.453701,C10dAMESsbbgvdSef,192.168.1.195,123,147.231.100.5,123,udp,-,0.001747,48,48,SF,-,-,0,Dd,1,76,1,76,-,benign,-
1545466966.488472,CNL4dF3IJ1pEqq1tAf,192.168.1.195,65279,123.59.209.185,80,tcp,-,-,-,-,OTH,-,-,0,C,0,0,0,0,-,malicious,
1545466984.130138,CZspGq4XyYyzhjLOl7,192.168.1.195,65279,123.59.209.185,80,tcp,-,-,-,-,OTH,-,-,0,C,0,0,0,0,-,malicious,
1545470674.531673,CVTxz415iX6hwv4EKf,192.168.1.195,123,89.221.210.188,123,udp,-,-,-,-,S0,-,-,0,D,1,76,0,0,-,benign,-
1545466970.314531,CicK1L2Z11bt7mMEFf,192.168.1.195,65279,123.59.209.185,80,tcp,-,-,-,-,OTH,-,-,0,C,0,0,0,0,-,malicious,
1545466964.274732,C7RWxF1wOKmlqUJ92,192.168.1.195,65279,123.59.209.185,80,tcp,-,-,-,-,OTH,-,-,0,C,0,0,0,0,-,malicious,
1545418455.457477,CPIGuD4hCznN5IieC5,192.168.1.195,123,147.231.100.5,123,udp,-,0.011486,48,48,SF,-,-,0,Dd,1,76,1,76,-,benign,-
1533101077.475462,CDOumb1JBNhwlzHnR1,192.168.100.113,123,147.231.100.5,123,udp,-,0.001992,48,48,SF,-,-,0,Dd,1,76,1,76,-,benign,-
1545459612.979918,CCdBVG2OlcXUj3TYS8,192.168.1.195,53790,185.244.25.235,6667,tcp,irc,38.149741,62,269,S3,-,-,0,ShAdDaf,7,434,6,589,-,malicious,
1545466987.773803,Cj12Yi4WDYYNiGI305,192.168.1.195,65279,123.59.209.185,80,tcp,-,-,-,-,OTH,-,-,0,C,0,0,0,0,-,malicious,
1545466972.771371,CFLN7J37DrdvZodiPi,192.168.1.195,65279,123.59.209.185,80,tcp,-,-,-,-,OTH,-,-,0,C,0,0,0,0,-,malicious,
1533066265.3688,C7jTP22C6zv1MN1Vr4,192.168.100.113,44284,178.128.185.250,50,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,-,malicious,
1533090916.304987,CPB1RR2nRzWpfifJS5,192.168.100.113,45516,178.128.185.250,50,tcp,-,3.150711,0,0,S0,-,-,0,S,3,180,0,0,-,malicious,
1545466980.241614,Cs3XV12Tz6XJlYFS6g,192.168.1.195,65279,123.59.209.185,80,tcp,-,-,-,-,OTH,-,-,0,C,0,0,0,0,-,malicious,
1545466984.070165,CPro2W34Oafb3iC87i,192.168.1.195,65279,123.59.209.185,80,tcp,-,-,-,-,OTH,-,-,0,C,0,0,0,0,-,malicious,
1545466962.84879,CHZxM74FzWRjvqRCY,192.168.1.195,65279,123.59.209.185,80,tcp,-,-,-,-,OTH,-,-,0,C,0,0,0,0,-,malicious,
1533109717.476058,CLXIa4LFHRIqtOWSi,192.168.100.113,123,81.2.254.224,123,udp,-,0.005729,48,48,SF,-,-,0,Dd,1,76,1,76,-,benign,-
1533119605.474509,C16Ugg4FjKK0Vf9B72,192.168.100.113,123,147.231.100.5,123,udp,-,0.001493,48,48,SF,-,-,0,Dd,1,76,1,76,-,benign,-
1533064248.473252,Cjn9bQ3uGkVCaPW7eg,192.168.100.113,123,80.79.25.111,123,udp,-,0.002245,48,48,SF,-,-,0,Dd,1,76,1,76,-,benign,-
1545466974.11686,Co1P2649GIB8ZZsW,192.168.1.195,65279,123.59.209.185,80,tcp,-,-,-,-,OTH,-,-,0,C,0,0,0,0,-,malicious,
1545427428.454925,CJ3a9d3xPxscuuyJVd,192.168.1.195,123,147.231.100.5,123,udp,-,0.038716,48,48,SF,-,-,0,Dd,1,76,1,76,-,benign,-
1533128463.921149,CqJMS94pTzMMc0w818,192.168.100.113,47392,178.128.185.250,50,tcp,-,3.133716,0,0,S0,-,-,0,S,3,180,0,0,-,malicious,
1545466985.585307,C65u0O3jCy8dNrODGf,192.168.1.195,65279,123.59.209.185,80,tcp,-,-,-,-,OTH,-,-,0,C,0,0,0,0,-,malicious,
1545445509.456748,CcqBoh3CczVCf66w6e,192.168.1.195,123,82.113.53.40,123,udp,-,-,-,-,S0,-,-,0,D,1,76,0,0,-,benign,-
1545488162.456947,CepMQp3DcnnO7G7B39,192.168.1.195,123,78.108.102.237,123,udp,-,-,-,-,S0,-,-,0,D,1,76,0,0,-,benign,-
1533082160.252,Ca0a7O1TJ4v9QWZrb9,192.168.100.113,35896,128.185.250.50,50,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,-,malicious,
1533109612.256136,CZtW8Z2pPncHlZ7gW5,192.168.100.113,37268,128.185.250.50,50,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,-,malicious,
1545466973.988688,CK1SLD1coOrbLBz1Vd,192.168.1.195,65279,123.59.209.185,80,tcp,-,-,-,-,OTH,-,-,0,C,0,0,0,0,-,malicious,
1545466962.973976,CY1np44NNMZIVqnj87,192.168.1.195,65279,123.59.209.185,80,tcp,-,-,-,-,OTH,-,-,0,C,0,0,0,0,-,malicious,
1533078316.47339,Ci9Tdi3b67SC3djO73,192.168.100.113,123,147.251.48.140,123,udp,-,0.004996,48,48,SF,-,-,0,Dd,1,76,1,76,-,benign,-
1533060349.69474,Cg2led3oGsD4Yr1618,192.168.100.113,43988,178.128.185.250,50,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,-,malicious,
1545441380.458565,CUFPmo4uSnrDsspoCc,192.168.1.195,123,147.231.100.5,123,udp,-,0.001495,48,48,SF,-,-,0,Dd,1,76,1,76,-,benign,-
1533050729.47696,C4AVwJ1D2KKOlSndya,192.168.100.113,123,147.231.100.5,123,udp,-,0.001742,48,48,SF,-,-,0,Dd,1,76,1,76,-,benign,-
1545408390.850225,CxV2HF4SwWDjIW8zbh,192.168.1.195,50268,185.244.25.235,6667,tcp,-,3.088739,0,0,S0,-,-,0,S,3,180,0,0,-,malicious,
1545483971.697818,C3bJla1poO0joWiC75,192.168.1.195,56390,185.244.25.235,6667,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,-,malicious,
1545470112.809533,CHhXty36hQRoJOMsA4,192.168.1.195,54904,185.244.25.235,6667,tcp,-,3.131978,0,0,S0,-,-,0,S,3,180,0,0,-,malicious,
1533050137.476546,CR7hFD3omNK5lD2PZj,192.168.100.113,123,147.231.100.5,123,udp,-,0.001496,48,48,SF,-,-,0,Dd,1,76,1,76,-,benign,-
1545408165.939677,CIKwt62o8zewYzffZ9,192.168.1.195,50184,185.244.25.235,6667,tcp,irc,2.040588,75,243,S3,-,-,0,ShAdDaft,9,571,6,563,-,malicious,
1533127140.474657,CtXXCY227ojqKQEZ58,192.168.100.113,123,31.31.74.35,123,udp,-,0.004997,48,48,SF,-,-,0,Dd,1,76,1,76,-,benign,-
1545484766.458443,CbqUxW2twZQqOKPeF4,192.168.1.195,123,37.187.104.44,123,udp,-,-,-,-,S0,-,-,0,D,1,76,0,0,-,benign,-
1533098135.476342,CM8wff19nUEAjuwcWb,192.168.100.113,123,147.231.100.5,123,udp,-,0.001995,48,48,SF,-,-,0,Dd,1,76,1,76,-,benign,-
1533124133.474577,CO2cxP3uOwlUgwg5Gk,192.168.100.113,123,147.231.100.5,123,udp,-,0.001747,48,48,SF,-,-,0,Dd,1,76,1,76,-,benign,-
1533115219.473048,Cf3HXJe6TNbYJ45wh,192.168.100.113,123,147.231.100.5,123,udp,-,0.001971,48,48,SF,-,-,0,Dd,1,76,1,76,-,benign,-
1545466986.695424,Cfjxca4ZTJDK50Uvz9,192.168.1.195,65279,123.59.209.185,80,tcp,-,-,-,-,OTH,-,-,0,C,0,0,0,0,-,malicious,
1533083994.475205,CXrvGS3sk4GvOWkZJ3,192.168.100.113,123,147.231.100.5,123,udp,-,0.001487,48,48,SF,-,-,0,Dd,1,76,1,76,-,benign,-
1545409755.455809,CFD4WC3JkIoBl1nZib,192.168.1.195,123,147.231.100.5,123,udp,-,0.015241,48,48,SF,-,-,0,Dd,1,76,1,76,-,benign,-
1533122422.476043,CuiAXtYtsYsu67Axi,192.168.100.113,123,147.231.100.5,123,udp,-,0.001730,48,48,SF,-,-,0,Dd,1,76,1,76,-,benign,-
1545460226.705451,CxZfrE1MLkFD4EF5c1,192.168.1.195,53904,185.244.25.235,6667,tcp,-,3.154460,0,0,S0,-,-,0,S,3,180,0,0,-,malicious,
1533121111.474632,C3XBe84QsIXq91A3q7,192.168.100.113,123,147.231.100.5,123,udp,-,0.001747,48,48,SF,-,-,0,Dd,1,76,1,76,-,benign,-
1545466959.467733,CjTs0v481Hkac8z0p3,192.168.1.195,65279,123.59.209.185,80,tcp,-,-,-,-,OTH,-,-,0,C,0,0,0,0,-,malicious,
1533096987.775426,CCIJY33TLQHDBQVag6,192.168.100.113,36636,128.185.250.50,50,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,-,malicious,
1533110064.476406,CnQq4H1alCfsi9AnOl,192.168.100.113,123,147.231.100.5,123,udp,-,0.001737,48,48,SF,-,-,0,Dd,1,76,1,76,-,benign,-
1545466966.552675,CeJKRj3nSrecf8uTKc,192.168.1.195,65279,123.59.209.185,80,tcp,-,-,-,-,OTH,-,-,0,C,0,0,0,0,-,malicious,
1533125517.054488,CircPh4jSu3tG3iBi,192.168.100.113,47244,178.128.185.250,50,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,-,malicious,
1545466968.137518,C90aYp1a8BTp14Ee9h,192.168.1.195,65279,123.59.209.185,80,tcp,-,-,-,-,OTH,-,-,0,C,0,0,0,0,-,malicious,
1545439810.457578,CSqDjFkVkclIBtOxa,192.168.1.195,123,147.231.100.5,123,udp,-,0.001501,48,48,SF,-,-,0,Dd,1,76,1,76,-,benign,-
1533070007.477409,CTnzMr2ukuIC1EE7Tj,192.168.100.113,123,80.79.25.111,123,udp,-,0.002497,48,48,SF,-,-,0,Dd,1,76,1,76,-,benign,-
1545460674.099852,CVsj5uk2FtbBj7WI3,192.168.1.195,53982,185.244.25.235,6667,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,-,malicious,
1545411248.458261,Cag2nU0cs6HQ1w5tf,192.168.1.195,123,81.2.248.189,123,udp,-,-,-,-,S0,-,-,0,D,1,76,0,0,-,benign,-
1533105297.474356,CnnO080aFBY9GM2H5,192.168.100.113,123,37.157.198.150,123,udp,-,0.004995,48,48,SF,-,-,0,Dd,1,76,1,76,-,benign,-
1545451407.45734,CKyVSv13R6dKfu8rwk,192.168.1.195,123,147.231.100.5,123,udp,-,0.010737,48,48,SF,-,-,0,Dd,1,76,1,76,-,benign,-
1545433766.455001,C3WR3C3lggTrQYXRUh,192.168.1.195,123,147.231.100.5,123,udp,-,0.011993,48,48,SF,-,-,0,Dd,1,76,1,76,-,benign,-
1533122741.936316,CiBnC347CIPPik4g83,192.168.100.113,37924,128.185.250.50,50,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,-,malicious,
1545441577.458662,CLFdIy4ztSgzNvndqg,192.168.1.195,123,147.231.100.5,123,udp,-,0.084453,48,48,SF,-,-,0,Dd,1,76,1,76,-,benign,-
1533114378.474196,CjZUzW1IOAIhF8NLAj,192.168.100.113,123,31.31.74.35,123,udp,-,0.004739,48,48,SF,-,-,0,Dd,1,76,1,76,-,benign,-
1545466963.224583,Ccv4ri1qAgh1UBLI88,192.168.1.195,65279,123.59.209.185,80,tcp,-,-,-,-,OTH,-,-,0,C,0,0,0,0,-,malicious,
1533102263.476209,CZvkdz0XUewzFmlF9,192.168.100.113,123,147.231.100.5,123,udp,-,0.001731,48,48,SF,-,-,0,Dd,1,76,1,76,-,benign,-
1545466972.979751,CcJ7A02HfTQXa9Uzk5,192.168.1.195,65279,123.59.209.185,80,tcp,-,-,-,-,OTH,-,-,0,C,0,0,0,0,-,malicious,
1533078163.474022,CKm4gEXmfhitJjO86,192.168.100.113,123,37.157.198.150,123,udp,-,0.004743,48,48,SF,-,-,0,Dd,1,76,1,76,-,benign,-
1545466966.491708,CLvcR03v6UoYGZGZL6,192.168.1.195,65279,123.59.209.185,80,tcp,-,-,-,-,OTH,-,-,0,C,0,0,0,0,-,malicious,
1545466976.759251,CNqW1I2Kn3StT1hpVb,192.168.1.195,65279,123.59.209.185,80,tcp,-,-,-,-,OTH,-,-,0,C,0,0,0,0,-,malicious,
1533105609.47451,CHqfCF2ZfyrAO8uLMd,192.168.100.113,123,147.231.100.5,123,udp,-,0.001732,48,48,SF,-,-,0,Dd,1,76,1,76,-,benign,-
1533059446.475527,C5uvTkAuwjC1DLL2d,192.168.100.113,123,147.231.100.5,123,udp,-,0.001743,48,48,SF,-,-,0,Dd,1,76,1,76,-,benign,-
1533120500.334207,C92TXf48PnHIYW5Bcl,192.168.100.113,37812,128.185.250.50,50,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,-,malicious,
1533106140.474432,Ce6CM43987D6U1GAO2,192.168.100.113,123,147.251.48.140,123,udp,-,0.004980,48,48,SF,-,-,0,Dd,1,76,1,76,-,benign,-
1545449566.45665,CP9kR2SIavudxKAxk,192.168.1.195,123,147.231.100.5,123,udp,-,0.060459,48,48,SF,-,-,0,Dd,1,76,1,76,-,benign,-
1545466970.568887,CSJVVO3D3Ou8129kQ8,192.168.1.195,65279,123.59.209.185,80,tcp,-,-,-,-,OTH,-,-,0,C,0,0,0,0,-,malicious,
1545466978.086095,CPkWX9THYYnDExdm6,192.168.1.195,65279,123.59.209.185,80,tcp,-,-,-,-,OTH,-,-,0,C,0,0,0,0,-,malicious,
1545459846.518256,Ctyhbi29fIhOggRQm1,192.168.1.195,53832,185.244.25.235,6667,tcp,-,3.101468,0,0,S0,-,-,0,S,3,180,0,0,-,malicious,
1545427298.45527,CMSKsE2pnVS9UhyGV5,192.168.1.195,123,147.231.100.5,123,udp,-,0.001495,48,48,SF,-,-,0,Dd,1,76,1,76,-,benign,-
1545466985.328948,CmCe3r3oTUHkPadQ3c,192.168.1.195,65279,123.59.209.185,80,tcp,-,-,-,-,OTH,-,-,0,C,0,0,0,0,-,malicious,
1545466965.711661,CoDJd73M75RiLRqHb4,192.168.1.195,65279,123.59.209.185,80,tcp,-,-,-,-,OTH,-,-,0,C,0,0,0,0,-,malicious,
1533060493.474874,C9hbhCd0qdh5rLIC3,192.168.100.113,123,147.231.100.5,123,udp,-,0.001981,48,48,SF,-,-,0,Dd,1,76,1,76,-,benign,-
1545475824.212593,CHuRJWp3XKA6FgD0j,192.168.1.195,48764,71.61.66.148,80,tcp,-,-,-,-,S0,-,-,0,S,1,40,0,0,-,malicious,
1545403896.981466,Csi3Lj1Uq4LS2mxs0f,192.168.1.195,41048,185.244.25.235,80,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,-,benign,-
1545484896.741416,CogdZH2yWbmZLT0AG3,192.168.1.195,56488,185.244.25.235,6667,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,-,malicious,
1533063952.25496,CMJTvB3b3lz5Dp7hbd,192.168.100.113,44168,178.128.185.250,50,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,-,malicious,
1533057152.471804,CeAwaF4omST3sKPL0b,192.168.100.113,123,147.231.100.5,123,udp,-,0.001982,48,48,SF,-,-,0,Dd,1,76,1,76,-,benign,-
1545466961.523066,COp2fK2viWidGqmYag,192.168.1.195,65279,123.59.209.185,80,tcp,-,-,-,-,OTH,-,-,0,C,0,0,0,0,-,malicious,
1545411954.458794,CKV1v4b97U8i1oRH1,192.168.1.195,123,89.221.212.46,123,udp,-,-,-,-,S0,-,-,0,D,1,76,0,0,-,benign,-
1533115224.572858,Co64OL3HLWcL7lYZM1,192.168.100.113,37548,128.185.250.50,50,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,-,malicious,
1545466970.31104,CCE6o62rrHN61dl6ke,192.168.1.195,65279,123.59.209.185,80,tcp,-,-,-,-,OTH,-,-,0,C,0,0,0,0,-,malicious,
1533106239.614217,CmO7MuymijRrXLWzj,192.168.100.113,46280,178.128.185.250,50,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,-,malicious,
1545461305.525801,CK4Zzz2jtiU48bruxe,192.168.1.195,54535,192.168.1.1,53,udp,dns,5.004384,78,0,S0,-,-,0,D,2,134,0,0,-,benign,-
1533111620.474831,CKCefl2e2nzDId2JAh,192.168.100.113,123,147.231.100.5,123,udp,-,0.001493,48,48,SF,-,-,0,Dd,1,76,1,76,-,benign,-
1545466981.854444,ClLZwA452n2otVMTZf,192.168.1.195,65279,123.59.209.185,80,tcp,-,-,-,-,OTH,-,-,0,C,0,0,0,0,-,malicious,
1533129136.895067,Cu6UGP3plHq00pyEAb,192.168.100.113,47424,178.128.185.250,50,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,-,malicious,
1545446580.456884,C5bWEi2Cs9sSO3mA2h,192.168.1.195,123,82.113.53.40,123,udp,-,-,-,-,S0,-,-,0,D,1,76,0,0,-,benign,-
1545441678.458908,CLia7O1hLPtD4qKloe,192.168.1.195,123,77.78.107.252,123,udp,-,-,-,-,S0,-,-,0,D,1,76,0,0,-,benign,-
1533066645.368169,CIUZoe4ot5IGe66t7e,192.168.100.113,35120,128.185.250.50,50,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,-,malicious,
1533121309.054828,COTMPG226vTArPG261,192.168.100.113,37852,128.185.250.50,50,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,-,malicious,
1545438235.457987,CInl0eWHkhmuKBiTl,192.168.1.195,123,147.231.100.5,123,udp,-,0.002238,48,48,SF,-,-,0,Dd,1,76,1,76,-,benign,-
1545404955.637432,CWFVZy1STmLpIHVMRf,192.168.1.195,49160,185.244.25.235,6667,tcp,-,3.104984,0,0,S0,-,-,0,S,3,180,0,0,-,malicious,
1533100850.814931,Cu3vjg22bz2LX2CXD8,192.168.100.113,46012,178.128.185.250,50,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,-,malicious,
1533092319.536459,C1IS9uhzJal1tH3s8,192.168.100.113,36404,128.185.250.50,50,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,-,malicious,
1545466970.278552,CnUkVr3jlmiP0ai3rc,192.168.1.195,65279,123.59.209.185,80,tcp,-,-,-,-,OTH,-,-,0,C,0,0,0,0,-,malicious,
